TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY,Minivan,Panel Truck,Pickup,Sports Car,Van,z_SUV,Clerical,Doctor,Home Maker,Lawyer,Manager,Professional,Student,z_Blue Collar
1,1,42.0,1,,49120.0,1,197752.0,0,1,2,37,0,10440.0,1,0,0.0,0,0,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,45.0,1,10.0,59197.0,1,0.0,0,0,3,61,1,22690.0,10,0,4940.0,2,0,3,8.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,44.0,2,11.0,188428.0,0,497746.0,1,1,4,35,0,24740.0,6,0,0.0,0,0,2,14.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,2,0.0,0.0,1,0.0,0,1,3,23,1,6000.0,17,0,52068.0,1,0,4,20.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,,64183.0,0,253869.0,1,0,2,5,0,13000.0,6,1,0.0,0,0,1,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,39.0,0,16.0,92117.0,0,295537.0,1,0,1,40,1,14610.0,7,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,46.0,0,10.0,154985.0,0,0.0,0,1,4,29,0,28540.0,10,0,0.0,0,0,4,10.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,48.0,0,7.0,35398.0,0,0.0,0,0,1,13,1,6200.0,10,0,0.0,0,0,2,9.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,13.0,23596.0,0,147506.0,1,1,1,32,0,13250.0,9,0,0.0,0,1,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,41.0,4,8.0,29622.0,0,116005.0,1,1,0,38,0,12770.0,7,0,0.0,0,0,0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,57.0,0,14.0,75468.0,0,249251.0,1,0,3,36,0,14750.0,13,1,0.0,0,0,0,21.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,29.0,0,10.0,79059.0,0,240683.0,1,1,3,37,0,14460.0,10,0,5903.0,3,0,0,8.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,37.0,0,10.0,55242.0,0,183992.0,0,0,1,30,1,8700.0,6,0,33030.0,2,1,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,44.0,0,,98743.0,0,234546.0,0,0,3,18,1,21330.0,4,0,5632.0,3,0,5,18.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,33.0,1,13.0,67171.0,0,131767.0,1,1,3,17,0,16780.0,4,0,0.0,0,0,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,55.0,0,0.0,0.0,0,96761.0,1,1,1,34,1,26890.0,1,0,0.0,0,0,3,10.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,50.0,0,10.0,77214.0,0,0.0,0,1,2,46,0,9220.0,3,0,2657.0,2,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,45.0,2,14.0,28731.0,1,0.0,0,0,1,57,1,6000.0,1,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,52.0,0,7.0,16253.0,0,0.0,0,0,0,40,0,8080.0,1,0,969.0,2,0,3,7.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,32.0,2,13.0,109683.0,1,276821.0,0,1,2,33,0,15670.0,12,0,30571.0,3,1,0,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,39.0,1,13.0,93925.0,1,0.0,0,1,3,37,0,27310.0,4,0,0.0,0,0,0,16.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,45.0,1,11.0,51655.0,1,182945.0,0,1,1,52,1,16210.0,17,0,0.0,0,0,1,6.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,38.0,0,9.0,,0,183880.0,1,1,1,64,0,10740.0,10,0,0.0,0,0,1,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,39.0,3,13.0,48738.0,0,214103.0,1,1,2,32,0,23420.0,8,0,5115.0,1,0,0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,28.0,4,10.0,10032.0,0,0.0,1,0,2,13,1,5850.0,1,1,12269.0,1,1,0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,26.0,1,9.0,44386.0,0,209993.0,1,1,1,47,0,12000.0,7,0,7611.0,1,0,3,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,41.0,3,14.0,128895.0,0,373531.0,1,1,3,10,1,44270.0,13,0,0.0,0,0,4,9.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,59.0,2,16.0,109210.0,0,324059.0,1,1,3,32,1,21880.0,6,0,6120.0,2,0,6,18.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,59.0,0,11.0,38141.0,0,0.0,0,0,1,43,1,15080.0,6,0,9575.0,1,0,5,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,61.0,0,10.0,9902.0,0,103647.0,0,1,4,31,0,8590.0,6,0,3175.0,2,0,4,10.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,13.0,99251.0,0,275991.0,1,1,3,35,0,35570.0,10,0,0.0,0,0,1,10.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,29.0,2,14.0,45299.0,0,148600.0,1,1,1,11,1,8930.0,7,0,5289.0,1,0,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,48.0,0,9.0,49251.0,0,180173.0,1,1,1,9,1,11230.0,7,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,32.0,3,16.0,28430.0,1,0.0,0,1,1,52,0,4340.0,4,0,39168.0,2,1,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53.0,0,8.0,21190.0,0,104523.0,1,0,3,30,1,32730.0,1,1,7558.0,3,0,5,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,50.0,0,15.0,63910.0,0,227449.0,1,0,3,46,0,12890.0,4,0,1946.0,4,0,1,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,35.0,2,9.0,98918.0,1,0.0,0,0,2,27,1,23740.0,12,1,0.0,0,0,1,9.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,34.0,1,13.0,38307.0,0,151790.0,1,0,1,24,1,5330.0,1,0,17857.0,1,1,10,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,46.0,0,10.0,88632.0,0,258636.0,1,1,1,34,1,15670.0,3,0,7864.0,3,0,2,9.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,49.0,0,14.0,45689.0,0,250792.0,1,0,0,42,0,10970.0,4,1,0.0,0,0,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,54.0,0,12.0,112804.0,0,323947.0,1,1,3,32,0,21380.0,4,0,0.0,0,0,0,9.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,46.0,0,12.0,88359.0,0,267679.0,1,1,3,25,0,31980.0,3,0,0.0,0,1,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,38.0,2,7.0,114212.0,0,249564.0,1,0,2,26,0,16970.0,9,1,0.0,0,0,0,13.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,56.0,0,13.0,76638.0,0,0.0,0,0,1,61,1,14060.0,1,1,24930.0,2,0,10,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,42.0,0,12.0,64019.0,0,249488.0,1,1,4,38,0,12100.0,1,0,3558.0,3,0,1,13.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,31.0,1,6.0,53633.0,1,183242.0,0,1,1,46,0,9960.0,1,0,4646.0,2,0,9,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,58.0,2,12.0,146202.0,0,473366.0,1,0,2,22,0,10320.0,6,1,4716.0,1,0,0,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,42.0,0,9.0,16716.0,0,117163.0,0,1,1,5,0,21580.0,1,0,0.0,0,0,1,6.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,36.0,2,0.0,0.0,1,0.0,0,1,1,5,1,9540.0,7,0,9925.0,2,0,7,,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,34.0,3,14.0,57244.0,1,0.0,0,1,2,45,0,36000.0,1,0,0.0,0,1,0,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,40.0,2,13.0,48187.0,0,136205.0,1,0,1,5,0,16930.0,11,1,30944.0,2,0,3,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,50.0,0,5.0,28299.0,0,183581.0,1,1,2,40,0,9330.0,6,0,0.0,0,0,2,11.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,8.0,90623.0,0,0.0,0,1,3,46,0,27700.0,7,0,0.0,0,0,1,12.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,50.0,0,11.0,81150.0,0,252133.0,0,0,3,41,1,33500.0,1,0,0.0,0,1,2,20.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,38.0,0,12.0,,0,125191.0,1,0,0,25,0,9970.0,7,1,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,29.0,1,11.0,101767.0,0,284160.0,1,1,1,48,1,14580.0,6,0,25433.0,3,1,1,9.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,40.0,2,11.0,23057.0,0,126080.0,1,1,1,51,0,27660.0,6,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,53.0,0,7.0,332339.0,0,738153.0,1,0,4,34,1,34730.0,6,0,3019.0,2,0,1,17.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,52.0,0,3.0,81555.0,0,258898.0,0,0,3,32,0,13900.0,1,1,0.0,0,0,0,16.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,37.0,0,11.0,9664.0,0,147749.0,1,0,3,30,1,28700.0,1,0,5476.0,1,0,2,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,33.0,5,16.0,28395.0,0,137268.0,1,0,1,65,1,23450.0,7,1,20060.0,1,1,2,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,41.0,3,0.0,0.0,1,83306.0,0,0,0,50,0,10570.0,6,0,0.0,0,0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,45.0,0,10.0,22860.0,0,0.0,0,0,0,32,1,11800.0,1,0,3118.0,2,0,1,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,10.0,82130.0,0,212655.0,1,1,2,40,0,13050.0,1,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,36.0,0,8.0,21926.0,0,106069.0,1,0,2,44,1,7290.0,11,0,7166.0,2,0,6,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,12.0,19393.0,0,0.0,0,1,2,39,0,8240.0,1,0,0.0,0,0,1,8.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,39.0,1,12.0,69464.0,0,199330.0,1,0,3,18,1,5400.0,1,1,7940.0,3,0,4,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,35.0,0,9.0,95536.0,0,0.0,0,0,3,33,1,25840.0,9,1,0.0,0,0,2,11.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,37.0,3,10.0,24672.0,1,0.0,0,1,1,68,0,11250.0,1,0,565.0,3,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,40.0,0,11.0,66788.0,0,233946.0,1,0,3,62,1,8180.0,7,0,0.0,0,0,1,12.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,42.0,2,14.0,20586.0,0,142997.0,1,1,0,47,0,7760.0,4,0,0.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,54.0,0,3.0,,0,0.0,0,1,1,90,0,4070.0,1,0,0.0,0,0,0,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,10.0,64759.0,0,0.0,0,1,3,5,0,15970.0,6,0,0.0,0,1,2,13.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,49.0,0,11.0,99100.0,0,251945.0,1,1,3,26,0,26650.0,1,0,0.0,0,0,0,15.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,40.0,0,0.0,0.0,0,55761.0,0,1,3,21,0,17840.0,1,0,0.0,0,0,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,53.0,0,0.0,0.0,0,93901.0,0,1,4,55,0,14340.0,4,0,0.0,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,45.0,0,8.0,40368.0,0,171248.0,1,1,2,37,0,10040.0,1,0,0.0,0,0,1,8.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,42.0,0,12.0,102313.0,0,351394.0,1,0,3,51,0,15930.0,1,0,0.0,0,0,0,17.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,44.0,0,10.0,53660.0,0,232498.0,1,1,2,5,1,34260.0,1,0,3783.0,4,0,4,,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,48.0,0,11.0,37886.0,0,168597.0,1,0,0,37,0,28200.0,4,0,1686.0,2,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,52.0,0,10.0,77113.0,0,0.0,0,0,1,34,1,25370.0,4,0,3176.0,1,0,1,5.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,49.0,0,12.0,33303.0,0,0.0,1,1,1,33,1,21100.0,13,0,0.0,0,1,3,7.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,21.0,4,0.0,0.0,0,,1,1,1,24,1,15650.0,3,1,6485.0,3,0,0,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,51.0,0,8.0,12524.0,0,131010.0,1,0,0,30,0,2750.0,1,1,0.0,0,1,1,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,46.0,0,12.0,74607.0,0,275748.0,1,1,2,37,1,13930.0,7,0,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,44.0,0,11.0,35574.0,0,0.0,0,0,3,65,1,6980.0,11,1,0.0,0,1,0,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,43.0,0,12.0,85358.0,0,255939.0,1,0,1,20,0,25160.0,14,1,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,41.0,0,11.0,35203.0,0,0.0,0,0,0,34,0,13140.0,1,1,2988.0,2,0,0,5.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,45.0,1,13.0,75527.0,1,0.0,0,1,2,31,0,11240.0,7,0,2611.0,2,0,1,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,61.0,0,10.0,46161.0,0,197331.0,1,0,2,24,0,12220.0,1,1,25313.0,3,1,3,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,55.0,0,5.0,60745.0,0,233583.0,1,0,2,15,0,15320.0,7,1,0.0,0,0,0,14.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,48.0,0,15.0,15506.0,0,113491.0,1,0,3,21,0,15590.0,10,1,0.0,0,0,2,18.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,48.0,0,11.0,38329.0,0,0.0,0,1,3,18,0,22400.0,4,0,0.0,0,0,3,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0,63.0,0,7.0,52613.0,0,209832.0,1,1,2,46,0,13060.0,3,0,7649.0,1,0,0,7.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,53.0,0,15.0,107636.0,0,,1,0,2,16,0,26870.0,6,0,0.0,0,0,0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,40.0,0,8.0,17107.0,0,154357.0,0,1,1,7,0,22940.0,4,0,7247.0,2,0,4,6.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,52.0,0,9.0,140534.0,0,387349.0,0,0,3,66,1,21620.0,6,1,0.0,0,0,0,7.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,47.0,0,9.0,39837.0,0,147765.0,1,0,0,59,0,10940.0,1,1,0.0,0,0,0,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,47.0,0,11.0,61407.0,0,0.0,0,1,2,16,0,10830.0,13,0,0.0,0,0,2,5.0,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,31.0,4,14.0,48317.0,0,133939.0,1,1,1,15,0,1500.0,1,0,26686.0,1,1,1,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,67.0,2,8.0,,0,392118.0,1,0,4,56,0,24940.0,10,1,6088.0,1,0,3,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,48.0,0,10.0,198719.0,0,506607.0,1,1,4,30,1,39720.0,1,0,0.0,0,0,1,13.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,40.0,0,0.0,0.0,0,0.0,0,1,0,56,0,5260.0,1,0,0.0,0,0,0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0,55.0,0,8.0,62781.0,0,242381.0,1,1,2,16,0,17140.0,10,0,0.0,0,0,2,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,37.0,0,11.0,30058.0,0,0.0,0,1,2,31,0,18980.0,6,0,7890.0,1,0,2,6.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0,58.0,0,12.0,71101.0,0,266848.0,1,0,0,40,0,14160.0,1,1,43052.0,2,1,6,5.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,48.0,0,6.0,133282.0,0,0.0,0,0,4,31,1,7540.0,1,1,0.0,0,0,2,19.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,34.0,2,0.0,0.0,1,0.0,0,0,0,38,0,9220.0,6,1,7575.0,2,0,3,5.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,31.0,4,18.0,24323.0,0,0.0,1,1,0,9,0,16830.0,1,0,3846.0,1,0,5,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,46.0,0,11.0,82398.0,0,235439.0,1,0,2,19,0,15890.0,10,0,0.0,0,0,3,15.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,37.0,0,8.0,95502.0,0,0.0,0,1,2,37,0,37180.0,1,0,1681.0,1,0,0,11.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,37.0,1,,45426.0,0,146780.0,1,1,0,19,0,9740.0,1,0,5030.0,3,0,4,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,49.0,0,12.0,33303.0,0,0.0,1,1,1,33,1,19940.0,6,0,5393.0,2,0,0,7.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,29.0,2,12.0,54310.0,1,174139.0,0,0,0,39,0,1500.0,4,0,5419.0,1,0,5,6.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,51.0,0,10.0,81246.0,0,231151.0,1,1,2,38,0,11160.0,13,0,0.0,0,0,0,,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,43.0,0,12.0,57821.0,0,218089.0,1,0,2,33,0,11580.0,1,1,0.0,0,0,1,9.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,39.0,3,12.0,,0,0.0,1,1,2,7,1,6930.0,3,0,0.0,0,0,0,10.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,54.0,0,11.0,63027.0,0,0.0,0,0,3,52,0,7650.0,1,1,6927.0,2,0,0,15.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
